segment_id,dataset_family,boundary_pair,title,text,gold_role,contrast_role,gold_entities,gold_operative_status,gold_relation,gold_answer_relevant,difficulty,notes
EXPAND_S0376,boundary_pair,CLAIM vs METHOD,expanded_boundary_0376.md,The workflow compares secure AI development against LLM application security and records the selected evidence in the audit trail.,METHOD,CLAIM,secure AI development; LLM application security; controls,ACTIVE,recommends,YES,HARD,Intended as METHOD rather than CLAIM for the CLAIM vs METHOD boundary.
EXPAND_S0377,boundary_pair,CLAIM vs METHOD,expanded_boundary_0377.md,"RouteMap processing links LLM application security to privacy, validates the label, and preserves the reviewer note.",METHOD,CLAIM,LLM application security; privacy; controls,ACTIVE,recommends,YES,EASY,Intended as METHOD rather than CLAIM for the CLAIM vs METHOD boundary.
EXPAND_S0378,boundary_pair,CLAIM vs METHOD,expanded_boundary_0378.md,"The reviewer logs AI safety evaluation, checks retrieval trace, and stores the route decision before publishing the answer.",METHOD,CLAIM,AI safety evaluation; retrieval trace; controls,ACTIVE,recommends,YES,MEDIUM,Intended as METHOD rather than CLAIM for the CLAIM vs METHOD boundary.
EXPAND_S0379,boundary_pair,CLAIM vs METHOD,expanded_boundary_0379.md,The workflow compares model release governance against route extraction and records the selected evidence in the audit trail.,METHOD,CLAIM,model release governance; route extraction; controls,ACTIVE,recommends,YES,MEDIUM,Intended as METHOD rather than CLAIM for the CLAIM vs METHOD boundary.
EXPAND_S0380,boundary_pair,CLAIM vs METHOD,expanded_boundary_0380.md,"RouteMap processing links privacy to human review, validates the label, and preserves the reviewer note.",METHOD,CLAIM,privacy; human review; controls,ACTIVE,recommends,YES,HARD,Intended as METHOD rather than CLAIM for the CLAIM vs METHOD boundary.
EXPAND_S0381,boundary_pair,CLAIM vs METHOD,expanded_boundary_0381.md,"The reviewer logs consent boundary, checks incident response, and stores the route decision before publishing the answer.",METHOD,CLAIM,consent boundary; incident response; controls,ACTIVE,recommends,YES,HARD,Intended as METHOD rather than CLAIM for the CLAIM vs METHOD boundary.
EXPAND_S0382,boundary_pair,CLAIM vs METHOD,expanded_boundary_0382.md,The workflow compares permission boundary against answer support and records the selected evidence in the audit trail.,METHOD,CLAIM,permission boundary; answer support; controls,ACTIVE,recommends,YES,EASY,Intended as METHOD rather than CLAIM for the CLAIM vs METHOD boundary.
EXPAND_S0383,boundary_pair,CLAIM vs METHOD,expanded_boundary_0383.md,"RouteMap processing links retrieval trace to risk management, validates the label, and preserves the reviewer note.",METHOD,CLAIM,retrieval trace; risk management; controls,ACTIVE,recommends,YES,MEDIUM,Intended as METHOD rather than CLAIM for the CLAIM vs METHOD boundary.
EXPAND_S0384,boundary_pair,CLAIM vs METHOD,expanded_boundary_0384.md,"The reviewer logs route provenance, checks gold labels, and stores the route decision before publishing the answer.",METHOD,CLAIM,route provenance; gold labels; controls,ACTIVE,recommends,YES,MEDIUM,Intended as METHOD rather than CLAIM for the CLAIM vs METHOD boundary.
EXPAND_S0385,boundary_pair,CLAIM vs METHOD,expanded_boundary_0385.md,The workflow compares RouteMap against LLM application security and records the selected evidence in the audit trail.,METHOD,CLAIM,RouteMap; LLM application security; controls,ACTIVE,recommends,YES,HARD,Intended as METHOD rather than CLAIM for the CLAIM vs METHOD boundary.
EXPAND_S0386,boundary_pair,CLAIM vs METHOD,expanded_boundary_0386.md,"RouteMap processing links route extraction to privacy, validates the label, and preserves the reviewer note.",METHOD,CLAIM,route extraction; privacy; controls,ACTIVE,recommends,YES,HARD,Intended as METHOD rather than CLAIM for the CLAIM vs METHOD boundary.
EXPAND_S0387,boundary_pair,CLAIM vs METHOD,expanded_boundary_0387.md,"The reviewer logs benchmark, checks retrieval trace, and stores the route decision before publishing the answer.",METHOD,CLAIM,benchmark; retrieval trace; controls,ACTIVE,recommends,YES,EASY,Intended as METHOD rather than CLAIM for the CLAIM vs METHOD boundary.
EXPAND_S0388,boundary_pair,CLAIM vs METHOD,expanded_boundary_0388.md,The workflow compares evaluation against route extraction and records the selected evidence in the audit trail.,METHOD,CLAIM,evaluation; route extraction; controls,ACTIVE,recommends,YES,MEDIUM,Intended as METHOD rather than CLAIM for the CLAIM vs METHOD boundary.
EXPAND_S0389,boundary_pair,CLAIM vs METHOD,expanded_boundary_0389.md,"RouteMap processing links human review to controls, validates the label, and preserves the reviewer note.",METHOD,CLAIM,human review; controls,ACTIVE,recommends,YES,MEDIUM,Intended as METHOD rather than CLAIM for the CLAIM vs METHOD boundary.
EXPAND_S0390,boundary_pair,CLAIM vs METHOD,expanded_boundary_0390.md,"The reviewer logs evidence selection, checks incident response, and stores the route decision before publishing the answer.",METHOD,CLAIM,evidence selection; incident response; controls,ACTIVE,recommends,YES,HARD,Intended as METHOD rather than CLAIM for the CLAIM vs METHOD boundary.
EXPAND_S0391,boundary_pair,CLAIM vs METHOD,expanded_boundary_0391.md,The workflow compares tool-use security against answer support and records the selected evidence in the audit trail.,METHOD,CLAIM,tool-use security; answer support; controls,ACTIVE,recommends,YES,HARD,Intended as METHOD rather than CLAIM for the CLAIM vs METHOD boundary.
EXPAND_S0392,boundary_pair,CLAIM vs METHOD,expanded_boundary_0392.md,"RouteMap processing links incident response to risk management, validates the label, and preserves the reviewer note.",METHOD,CLAIM,incident response; risk management; controls,ACTIVE,recommends,YES,EASY,Intended as METHOD rather than CLAIM for the CLAIM vs METHOD boundary.
EXPAND_S0393,boundary_pair,CLAIM vs METHOD,expanded_boundary_0393.md,"The reviewer logs agent memory, checks gold labels, and stores the route decision before publishing the answer.",METHOD,CLAIM,agent memory; gold labels; controls,ACTIVE,recommends,YES,MEDIUM,Intended as METHOD rather than CLAIM for the CLAIM vs METHOD boundary.
EXPAND_S0394,boundary_pair,CLAIM vs METHOD,expanded_boundary_0394.md,The workflow compares audit trail against LLM application security and records the selected evidence in the audit trail.,METHOD,CLAIM,audit trail; LLM application security; controls,ACTIVE,recommends,YES,MEDIUM,Intended as METHOD rather than CLAIM for the CLAIM vs METHOD boundary.
EXPAND_S0395,boundary_pair,CLAIM vs METHOD,expanded_boundary_0395.md,"RouteMap processing links answer support to privacy, validates the label, and preserves the reviewer note.",METHOD,CLAIM,answer support; privacy; controls,ACTIVE,recommends,YES,HARD,Intended as METHOD rather than CLAIM for the CLAIM vs METHOD boundary.
EXPAND_S0396,boundary_pair,CLAIM vs METHOD,expanded_boundary_0396.md,"The reviewer logs policy context, checks retrieval trace, and stores the route decision before publishing the answer.",METHOD,CLAIM,policy context; retrieval trace; controls,ACTIVE,recommends,YES,HARD,Intended as METHOD rather than CLAIM for the CLAIM vs METHOD boundary.
EXPAND_S0397,boundary_pair,CLAIM vs METHOD,expanded_boundary_0397.md,The workflow compares controls against route extraction and records the selected evidence in the audit trail.,METHOD,CLAIM,controls; route extraction,ACTIVE,recommends,YES,EASY,Intended as METHOD rather than CLAIM for the CLAIM vs METHOD boundary.
EXPAND_S0398,boundary_pair,CLAIM vs METHOD,expanded_boundary_0398.md,"RouteMap processing links risk management to human review, validates the label, and preserves the reviewer note.",METHOD,CLAIM,risk management; human review; controls,ACTIVE,recommends,YES,MEDIUM,Intended as METHOD rather than CLAIM for the CLAIM vs METHOD boundary.
EXPAND_S0399,boundary_pair,CLAIM vs METHOD,expanded_boundary_0399.md,"The reviewer logs source context, checks incident response, and stores the route decision before publishing the answer.",METHOD,CLAIM,source context; incident response; controls,ACTIVE,recommends,YES,MEDIUM,Intended as METHOD rather than CLAIM for the CLAIM vs METHOD boundary.
EXPAND_S0400,boundary_pair,CLAIM vs METHOD,expanded_boundary_0400.md,The workflow compares mismatch review against answer support and records the selected evidence in the audit trail.,METHOD,CLAIM,mismatch review; answer support; controls,ACTIVE,recommends,YES,HARD,Intended as METHOD rather than CLAIM for the CLAIM vs METHOD boundary.
EXPAND_S0401,entity_focus,ENTITY_COVERAGE,expanded_entity_0401.md,"A source packet frames AI safety evaluation alongside benchmark so reviewers can place the passage before judging its route label. The nearby phrase mentions answer support only as a contrast, not the main label.",BACKGROUND,ENTITY_NEAR_MISS,AI safety evaluation; benchmark; RouteMap,DESCRIPTIVE,sets_context,MAYBE,MEDIUM,Entity coverage row for AI safety evaluation with controlled near miss.
EXPAND_S0402,entity_focus,ENTITY_COVERAGE,expanded_entity_0402.md,A route-aware system loses answer support when model release governance is separated from evaluation.,CLAIM,ENTITY_NEAR_MISS,model release governance; evaluation; policy context,ACTIVE,asserts,YES,EASY,Entity coverage row for model release governance with controlled near miss.
EXPAND_S0403,entity_focus,ENTITY_COVERAGE,expanded_entity_0403.md,The phrase privacy marks the identity of the route feature connected to human review.,DEFINE,ENTITY_NEAR_MISS,privacy; human review; controls,DESCRIPTIVE,defines,YES,HARD,Entity coverage row for privacy with controlled near miss.
EXPAND_S0404,entity_focus,ENTITY_COVERAGE,expanded_entity_0404.md,"The reviewer logs consent boundary, checks evidence selection, and stores the route decision before publishing the answer.",METHOD,ENTITY_NEAR_MISS,consent boundary; evidence selection; risk management,ACTIVE,recommends,YES,MEDIUM,Entity coverage row for consent boundary with controlled near miss.
EXPAND_S0405,entity_focus,ENTITY_COVERAGE,expanded_entity_0405.md,The mismatch review shows permission boundary improved after adding labels while tool-use security remained unstable.,RESULT,ENTITY_NEAR_MISS,permission boundary; tool-use security; RouteMap,DESCRIPTIVE,reports_usefulness,YES,HARD,Entity coverage row for permission boundary with controlled near miss.
EXPAND_S0406,entity_focus,ENTITY_COVERAGE,expanded_entity_0406.md,"Without retrieval trace, the extractor may overstate incident response and hide a residual route gap. The nearby phrase mentions mismatch review only as a contrast, not the main label.",LIMITATION,ENTITY_NEAR_MISS,retrieval trace; incident response; mismatch review,LIMITED,limits,YES,MEDIUM,Entity coverage row for retrieval trace with controlled near miss.
EXPAND_S0407,entity_focus,ENTITY_COVERAGE,expanded_entity_0407.md,The next benchmark should compare route provenance with agent memory on unseen route-retrieval documents.,NEXT_STEP,ENTITY_NEAR_MISS,route provenance; agent memory; gold labels,ACTIVE,proposes_next_test,YES,EASY,Entity coverage row for route provenance with controlled near miss.
EXPAND_S0408,entity_focus,ENTITY_COVERAGE,expanded_entity_0408.md,A tenant report shows RouteMap in the retrieved path while audit trail appears only in the notes.,EXAMPLE,ENTITY_NEAR_MISS,RouteMap; audit trail; RouteMap segment,DESCRIPTIVE,gives_example,YES,HARD,Entity coverage row for RouteMap with controlled near miss.
EXPAND_S0409,entity_focus,ENTITY_COVERAGE,expanded_entity_0409.md,A policy context page introduces route extraction vocabulary before any substantive extraction claim is made.,BACKGROUND,ENTITY_NEAR_MISS,route extraction; answer support; RouteMap,DESCRIPTIVE,sets_context,MAYBE,MEDIUM,Entity coverage row for route extraction with controlled near miss.
EXPAND_S0410,entity_focus,ENTITY_COVERAGE,expanded_entity_0410.md,benchmark improves RouteMap reliability only when policy context remains visible to downstream reviewers.,CLAIM,ENTITY_NEAR_MISS,benchmark; policy context; LLM application security,ACTIVE,asserts,YES,HARD,Entity coverage row for benchmark with controlled near miss.
EXPAND_S0411,entity_focus,ENTITY_COVERAGE,expanded_entity_0411.md,"In this benchmark, evaluation denotes the label used for passages that carry controls. The nearby phrase mentions ai safety evaluation only as a contrast, not the main label.",DEFINE,ENTITY_NEAR_MISS,evaluation; controls; AI safety evaluation,DESCRIPTIVE,defines,YES,MEDIUM,Entity coverage row for evaluation with controlled near miss.
EXPAND_S0412,entity_focus,ENTITY_COVERAGE,expanded_entity_0412.md,"RouteMap processing links human review to risk management, validates the label, and preserves the reviewer note.",METHOD,ENTITY_NEAR_MISS,human review; risk management; model release governance,ACTIVE,recommends,YES,EASY,Entity coverage row for human review with controlled near miss.
EXPAND_S0413,entity_focus,ENTITY_COVERAGE,expanded_entity_0413.md,The evaluation run recovered evidence selection but missed source context in several hard boundary rows.,RESULT,ENTITY_NEAR_MISS,evidence selection; source context; RouteMap,DESCRIPTIVE,reports_usefulness,YES,HARD,Entity coverage row for evidence selection with controlled near miss.
EXPAND_S0414,entity_focus,ENTITY_COVERAGE,expanded_entity_0414.md,The route remains ambiguous unless tool-use security and mismatch review are both visible to human review.,LIMITATION,ENTITY_NEAR_MISS,tool-use security; mismatch review; consent boundary,LIMITED,limits,YES,MEDIUM,Entity coverage row for tool-use security with controlled near miss.
EXPAND_S0415,entity_focus,ENTITY_COVERAGE,expanded_entity_0415.md,Future corpora should include paired rows that separate incident response from gold labels.,NEXT_STEP,ENTITY_NEAR_MISS,incident response; gold labels; permission boundary,ACTIVE,proposes_next_test,YES,HARD,Entity coverage row for incident response with controlled near miss.
EXPAND_S0416,entity_focus,ENTITY_COVERAGE,expanded_entity_0416.md,"In one release review, a reviewer accepted agent memory but sent RouteMap segment back for a second check. The nearby phrase mentions retrieval trace only as a contrast, not the main label.",EXAMPLE,ENTITY_NEAR_MISS,agent memory; RouteMap segment; retrieval trace,DESCRIPTIVE,gives_example,YES,MEDIUM,Entity coverage row for agent memory with controlled near miss.
